mean,GEOID,AWATER,STATEFP,COUNTYFP,FUNCSTAT,INTPTLAT,NAME,NAMELSAD,INTPTLON,TRACTCE,MTFCC,ALAND,system:index
279.772933660144,29021002900,8159395,29,021,S,+39.6146215,29,Census Tract 29,-094.9678688,002900,G5020,292377307,00020000000000001995
280.09534507902725,29165030700,5832760,29,165,S,+39.4756511,307,Census Tract 307,-094.9130337,030700,G5020,301430973,00020000000000001990
331.23586122328163,29147470100,498103,29,147,S,+40.5158628,4701,Census Tract 4701,-094.9136454,470100,G5020,563037283,00020000000000001991
314.78282105263173,29147470200,989050,29,147,S,+40.2967776,4702,Census Tract 4702,-094.9971367,470200,G5020,850359508,00020000000000001992
310.8855744322424,29005950100,144113,29,005,S,+40.4155563,9501,Census Tract 9501,-095.3207625,950100,G5020,750239019,00020000000000001994
298.21037652465975,29005950200,7215073,29,005,S,+40.4474777,9502,Census Tract 9502,-095.5562913,950200,G5020,667223610,00020000000000001993
292.68582995951414,29087960100,4205696,29,087,S,+40.1759607,9601,Census Tract 9601,-095.2496828,960100,G5020,587620725,0002000000000000198d
278.5904939422181,29087960200,8885192,29,087,S,+40.1056683,9602,Census Tract 9602,-095.2733422,960200,G5020,184345301,0002000000000000198e
287.7701716916762,29087960300,6748165,29,087,S,+39.9697465,9603,Census Tract 9603,-095.1584065,960300,G5020,426403567,0002000000000000198f
301.79962894248615,29021000100,62115,29,021,S,+39.8069658,1,Census Tract 1,-094.7913429,000100,G5020,12918628,00030000000000001f7d
232.78666666666666,29019000200,0,29,019,S,+38.9556765,2,Census Tract 2,-092.3156673,000200,G5020,896933,0003000000000000216a
305.85740740740744,29021000200,2574,29,021,S,+39.8086984,2,Census Tract 2,-094.8282884,000200,G5020,6466040,0003000000000000240b
403.8904109589041,29077000200,0,29,077,S,+37.2004083,2,Census Tract 2,-093.2830719,000200,G5020,997356,00030000000000001f54
228.51304347826084,29019000300,0,29,019,S,+38.9448458,3,Census Tract 3,-092.3141091,000300,G5020,1387622,000300000000000021c3
229.77464788732397,29095000300,247848,29,095,S,+39.1142063,3,Census Tract 3,-094.5706913,000300,G5020,1469921,00030000000000002299
271.6926156583631,29021000300,1219881,29,021,S,+39.7896851,3,Census Tract 3,-094.8886195,000300,G5020,25594796,000300000000000024e6
404.1443298969072,29077000300,0,29,077,S,+37.1894530,3,Census Tract 3,-093.2855931,000300,G5020,2656502,00030000000000001f5b
267.38650306748474,29021000400,187027,29,021,S,+39.7772517,4,Census Tract 4,-094.8637859,000400,G5020,1772527,0003000000000000240c
392.92561983471074,29077000400,0,29,077,S,+37.1896676,4,Census Tract 4,-093.3061893,000400,G5020,3292495,00030000000000001f63
229.62499999999997,29019000500,0,29,019,S,+38.9464648,5,Census Tract 5,-092.3291377,000500,G5020,1247494,000300000000000021cb
297.74058577405856,29021000500,0,29,021,S,+39.7882007,5,Census Tract 5,-094.8394439,000500,G5020,2807715,0003000000000000240d
248.22018348623854,29095000600,0,29,095,S,+39.1128975,6,Census Tract 6,-094.5139234,000600,G5020,1333446,0003000000000000229f
301.9725400457666,29021000600,12139,29,021,S,+39.7829384,6,Census Tract 6,-094.8135023,000600,G5020,5366607,0003000000000000240e
401.9179487179488,29077000600,0,29,077,S,+37.2188548,6,Census Tract 6,-093.2988642,000600,G5020,2358789,00030000000000001f57
229.5736040609137,29019000600,13787,29,019,S,+38.9460982,6,Census Tract 6,-092.3535674,000600,G5020,4814973,00030000000000001f82
230.49197860962565,29019000700,0,29,019,S,+38.9582991,7,Census Tract 7,-092.3523423,000700,G5020,2357506,000300000000000021a7
258.0,29095000700,0,29,095,S,+39.1127295,7,Census Tract 7,-094.5233086,000700,G5020,1314378,000300000000000022a0
406.8175182481752,29077000700,0,29,077,S,+37.2207843,7,Census Tract 7,-093.2837921,000700,G5020,3396611,00030000000000001f64
255.42857142857144,29095000800,0,29,095,S,+39.1126620,8,Census Tract 8,-094.5324471,000800,G5020,1226167,0003000000000000229d
411.49122807017545,29077000800,0,29,077,S,+37.2215582,8,Census Tract 8,-093.2684296,000800,G5020,2887263,00030000000000001f65
248.0,29095000900,0,29,095,S,+39.1127311,9,Census Tract 9,-094.5423930,000900,G5020,1403890,0003000000000000229e
291.95744680851067,29021000900,0,29,021,S,+39.7675468,9,Census Tract 9,-094.8253551,000900,G5020,2176614,00030000000000002418
221.6986899563319,29019000900,24204,29,019,S,+38.9660023,9,Census Tract 9,-092.3273538,000900,G5020,2896270,00030000000000001f6d
406.223880597015,29077000900,0,29,077,S,+37.2042568,9,Census Tract 9,-093.2705020,000900,G5020,2409657,00030000000000001f6f
278.73255813953483,29021001000,0,29,021,S,+39.7673731,10,Census Tract 10,-094.8399593,001000,G5020,1213610,000300000000000021f7
237.29133858267716,29095001000,0,29,095,S,+39.1116526,10,Census Tract 10,-094.5557347,001000,G5020,1562135,00030000000000002278
410.76608187134497,29077001000,0,29,077,S,+37.1890597,10,Census Tract 10,-093.2693170,001000,G5020,2052153,00030000000000001f73
230.4909090909091,29095001100,0,29,095,S,+39.1011253,11,Census Tract 11,-094.5916256,001100,G5020,652834,00030000000000002279
293.015873015873,29021001100,11738,29,021,S,+39.7773372,11,Census Tract 11,-094.8381777,001100,G5020,1546553,00030000000000002419
407.82627118644075,29077001100,0,29,077,S,+37.1705811,11,Census Tract 11,-093.2697526,001100,G5020,3176124,00030000000000001f76
275.39344262295083,29021001200,0,29,021,S,+39.7714032,12,Census Tract 12,-094.8521132,001200,G5020,1521715,000300000000000024e5
402.78761061946904,29077001200,0,29,077,S,+37.1745258,12,Census Tract 12,-093.2863060,001200,G5020,2740760,00030000000000001f77
220.63534675615213,29019001300,16795,29,019,S,+38.9648829,13,Census Tract 13,-092.3833415,001300,G5020,5359910,000300000000000021af
287.5208333333333,29021001500,0,29,021,S,+39.7544009,15,Census Tract 15,-094.8256022,001500,G5020,2382321,0003000000000000241a
393.66782006920414,29077001500,0,29,077,S,+37.1744739,15,Census Tract 15,-093.3061866,001500,G5020,3473778,00030000000000001f7e
293.2649006622517,29021001600,0,29,021,S,+39.7545781,16,Census Tract 16,-094.8097274,001600,G5020,1803931,00030000000000001f11
