mean,GEOID,AWATER,STATEFP,COUNTYFP,FUNCSTAT,INTPTLAT,NAME,NAMELSAD,INTPTLON,TRACTCE,MTFCC,ALAND,system:index
326.4259259259259,53077000100,0,53,077,S,+46.6030436,1,Census Tract 1,-120.5074959,000100,G5020,2225019,00000000000000001302
753.7777777777777,53075000100,0,53,075,S,+46.7328254,1,Census Tract 1,-117.1686635,000100,G5020,1465918,0000000000000000133d
328.7675840978593,53077000200,0,53,077,S,+46.6149387,2,Census Tract 2,-120.5021611,000200,G5020,3560301,0000000000000000179d
120.81372549019608,53033000300,0,53,033,S,+47.7305259,3,Census Tract 3,-122.3329277,000300,G5020,1211013,00000000000000001311
767.2543037554003,53075000300,0,53,075,S,+46.7020240,3,Census Tract 3,-117.2670001,000300,G5020,161947178,00000000000000001340
249.30222061482843,53027000300,25938917,53,027,S,+47.2804542,3,Census Tract 3,-123.8016043,000300,G5020,1445792261,00000000000000001589
171.128990825688,53009000300,98801,53,009,S,+47.9449872,3,Census Tract 3,-124.3707836,000300,G5020,57464341,00000000000000001899
808.0983671215588,53075000400,0,53,075,S,+46.6768991,4,Census Tract 4,-117.1132022,000400,G5020,136779343,00000000000000001342
626.5736040609138,53063000400,0,53,063,S,+47.7078715,4,Census Tract 4,-117.4032297,000400,G5020,1923224,000000000000000013ea
10.554502369668247,53015000400,129348,53,015,S,+46.1377561,4,Census Tract 4,-122.9451253,000400,G5020,2263365,0000000000000000178d
355.87826086956517,53077000500,0,53,077,S,+46.6048935,5,Census Tract 5,-120.5440076,000500,G5020,2487749,000000000000000012fe
764.8516129032258,53075000500,0,53,075,S,+46.7257144,5,Census Tract 5,-117.1537630,000500,G5020,1473238,00000000000000001344
628.3407821229051,53063000500,0,53,063,S,+47.7078639,5,Census Tract 5,-117.4185054,000500,G5020,1743250,000000000000000013eb
70.57500000000002,53033000500,953717,53,033,S,+47.7224094,5,Census Tract 5,-122.3710555,000500,G5020,2898252,00000000000000001818
333.8840579710145,53077000600,0,53,077,S,+46.6074848,6,Census Tract 6,-120.5226786,000600,G5020,1530445,000000000000000012ff
632.3181818181819,53063000600,0,53,063,S,+47.7081140,6,Census Tract 6,-117.4311015,000600,G5020,1299934,000000000000000013ec
141.77635266221165,53027000600,376260,53,027,S,+47.0400218,6,Census Tract 6,-123.2725012,000600,G5020,99153357,0000000000000000158c
74.62184873949579,53073000600,122832,53,073,S,+48.7477357,6,Census Tract 6,-122.4863060,000600,G5020,1117991,000000000000000016db
695.1329116324944,53009000600,45243255,53,009,S,+48.0035133,6,Census Tract 6,-123.8228536,000600,G5020,1066278209,0000000000000000189a
325.04999999999995,53077000700,0,53,077,S,+46.5920019,7,Census Tract 7,-120.5185173,000700,G5020,2930011,00000000000000001300
79.35099337748343,53033000700,0,53,033,S,+47.7156896,7,Census Tract 7,-122.3018611,000700,G5020,1294438,00000000000000001312
770.7582326462921,53075000700,2693,53,075,S,+47.0072594,7,Census Tract 7,-117.2166714,000700,G5020,902848879,00000000000000001343
636.2247706422017,53063000700,0,53,063,S,+47.7080925,7,Census Tract 7,-117.4451911,000700,G5020,2154894,000000000000000013f7
150.23743889560265,53027000700,4381913,53,027,S,+46.8838437,7,Census Tract 7,-123.4719192,000700,G5020,979887278,0000000000000000158a
44.72402597402597,53073000700,0,53,073,S,+48.7639099,7,Census Tract 7,-122.4499360,000700,G5020,3164109,0000000000000000185b
41.539496527777786,53009000700,11564300,53,009,S,+48.1285236,7,Census Tract 7,-123.4699932,000700,G5020,12436402,0000000000000000189c
353.3677130044843,53077000800,0,53,077,S,+46.5962765,8,Census Tract 8,-120.5513573,000800,G5020,2582078,00000000000000001301
44.89565217391304,53033000800,0,53,033,S,+47.7112517,8,Census Tract 8,-122.2860818,000800,G5020,1141931,00000000000000001313
676.8475502929979,53075000800,5684,53,075,S,+46.8834457,8,Census Tract 8,-117.4275753,000800,G5020,355058805,00000000000000001341
50.851305066729644,53027000800,6619401,53,027,S,+46.9759589,8,Census Tract 8,-123.7060719,000800,G5020,84202030,00000000000000001590
78.30872483221476,53009000800,0,53,009,S,+48.1177851,8,Census Tract 8,-123.4627164,000800,G5020,3145131,000000000000000018a4
652.4414414414414,53063000800,0,53,063,S,+47.7204887,8,Census Tract 8,-117.4626406,000800,G5020,3692004,000000000000000018e3
624.0667205194726,53075000900,11727991,53,075,S,+47.0967471,9,Census Tract 9,-117.6236389,000900,G5020,2053934784,0000000000000000133e
53.46259842519686,53027000900,3627700,53,027,S,+46.9487892,9,Census Tract 9,-123.7925106,000900,G5020,23527407,0000000000000000158b
600.3434579439253,53063000900,0,53,063,S,+47.7077302,9,Census Tract 9,-117.4716375,000900,G5020,4247118,000000000000000016de
19.675471698113213,53033000900,1849039,53,033,S,+47.7080031,9,Census Tract 9,-122.2748976,000900,G5020,1004853,000000000000000017da
47.62773722627737,53009000900,543601,53,009,S,+48.1162537,9,Census Tract 9,-123.4428246,000900,G5020,2320319,000000000000000018a5
347.4099099099099,53077001000,0,53,077,S,+46.5890308,10,Census Tract 10,-120.5513370,001000,G5020,2600923,00000000000000001305
523.1070459823774,53075001000,36510330,53,075,S,+46.7346029,10,Census Tract 10,-117.9899592,001000,G5020,1785819689,0000000000000000133f
14.301369863013699,53015001000,52313,53,015,S,+46.1470664,10,Census Tract 10,-122.9184539,001000,G5020,731005,000000000000000013f9
574.7891737891738,53063001000,97630,53,063,S,+47.6968283,10,Census Tract 10,-117.4739585,001000,G5020,3793745,000000000000000016f1
64.04,53033001000,0,53,033,S,+47.7064073,10,Census Tract 10,-122.2960632,001000,G5020,954203,00000000000000001842
81.44769874476988,53073001000,0,53,073,S,+48.7369342,10,Census Tract 10,-122.4797492,001000,G5020,2493438,0000000000000000185c
22.34269662921348,53009001000,1946998,53,009,S,+48.1162860,10,Census Tract 10,-123.4184984,001000,G5020,1782368,000000000000000018a6
24.998381877022656,53027001000,508289,53,027,S,+46.9808848,10,Census Tract 10,-123.7926709,001000,G5020,6074459,000000000000000018d8
