mean,GEOID,AWATER,STATEFP,COUNTYFP,FUNCSTAT,INTPTLAT,NAME,NAMELSAD,INTPTLON,TRACTCE,MTFCC,ALAND,system:index
684.1025641025641,37021000100,0,37,021,S,+35.5948800,1,Census Tract 1,-082.5532037,000100,G5020,969130,00040000000000000803
271.1560283687943,37067000100,0,37,067,S,+36.0979264,1,Census Tract 1,-080.2446634,000100,G5020,1850150,0004000000000000090c
660.2727272727273,37021000200,49327,37,021,S,+35.5970760,2,Census Tract 2,-082.5666758,000200,G5020,1334537,000400000000000004b0
275.4148148148148,37067000200,0,37,067,S,+36.1056373,2,Census Tract 2,-080.2475230,000200,G5020,1615769,0004000000000000090d
656.1071428571429,37021000300,96604,37,021,S,+35.6056351,3,Census Tract 3,-082.5724487,000300,G5020,2061166,00040000000000000800
676.5308056872038,37021000400,0,37,021,S,+35.6147195,4,Census Tract 4,-082.5622271,000400,G5020,2638033,000400000000000007fa
286.4320987654321,37067000400,0,37,067,S,+36.1202984,4,Census Tract 4,-080.2418719,000400,G5020,2166791,00040000000000000b2a
763.391891891892,37021000500,0,37,021,S,+35.6230445,5,Census Tract 5,-082.5424249,000500,G5020,5691378,000400000000000007ff
274.4661654135338,37067000500,0,37,067,S,+36.1175184,5,Census Tract 5,-080.2280095,000500,G5020,1622297,00040000000000000b2b
216.65116279069764,37119000600,0,37,119,S,+35.2251079,6,Census Tract 6,-080.8322606,000600,G5020,1074320,0004000000000000034d
754.75,37021000600,0,37,021,S,+35.6041522,6,Census Tract 6,-082.5470874,000600,G5020,1687565,000400000000000007fb
272.77083333333337,37067000600,0,37,067,S,+36.1081191,6,Census Tract 6,-080.2289223,000600,G5020,1254741,00040000000000000b24
225.33673469387756,37119000700,0,37,119,S,+35.2385898,7,Census Tract 7,-080.8190353,000700,G5020,1270272,0004000000000000034e
712.864,37021000700,0,37,021,S,+35.5904452,7,Census Tract 7,-082.5453765,000700,G5020,1685485,000400000000000007fd
262.0574712643678,37067000700,0,37,067,S,+36.0994649,7,Census Tract 7,-080.2302205,000700,G5020,1092992,00040000000000000b32
226.40776699029126,37119000800,0,37,119,S,+35.2281854,8,Census Tract 8,-080.8194074,000800,G5020,1347570,00040000000000000353
681.4877384196185,37021000800,48618,37,021,S,+35.5810477,8,Census Tract 8,-082.5377897,000800,G5020,4680531,000400000000000007f8
663.218918918919,37021000900,107050,37,021,S,+35.5787019,9,Census Tract 9,-082.5582858,000900,G5020,4692782,000400000000000007f7
226.49397590361446,37119000900,0,37,119,S,+35.2373294,9,Census Tract 9,-080.8103873,000900,G5020,1125688,0004000000000000091c
256.39166666666665,37067000900,0,37,067,S,+36.0842573,9,Census Tract 9,-080.2489368,000900,G5020,3034553,00040000000000000b29
220.61290322580643,37119001000,0,37,119,S,+35.2256272,10,Census Tract 10,-080.8083740,001000,G5020,1586243,0004000000000000091d
637.2619047619047,37021001000,103978,37,021,S,+35.5754200,10,Census Tract 10,-082.5752600,001000,G5020,3691397,00040000000000000a6c
253.57758620689657,37067001000,0,37,067,S,+36.0784487,10,Census Tract 10,-080.2647900,001000,G5020,2888198,00040000000000000b2c
264.45736434108534,37067001100,0,37,067,S,+36.0950453,11,Census Tract 11,-080.2621726,001100,G5020,1630134,00040000000000000487
650.8767123287672,37021001100,8948,37,021,S,+35.5711990,11,Census Tract 11,-082.5926798,001100,G5020,3759477,00040000000000000801
216.5666666666667,37119001100,0,37,119,S,+35.2144543,11,Census Tract 11,-080.8066303,001100,G5020,1920022,0004000000000000091e
278.8732876712329,37067001200,2257,37,067,S,+36.1082426,12,Census Tract 12,-080.2695203,001200,G5020,3680150,00040000000000000488
664.6320272572401,37021001200,142365,37,021,S,+35.5706972,12,Census Tract 12,-082.6099808,001200,G5020,7312153,000400000000000007f4
225.24464831804286,37119001200,5067,37,119,S,+35.2238478,12,Census Tract 12,-080.7885556,001200,G5020,4197667,0004000000000000091f
715.1799065420561,37021001300,0,37,021,S,+35.5806246,13,Census Tract 13,-082.6227506,001300,G5020,5453346,000400000000000007f1
225.3349514563107,37119001300,5865,37,119,S,+35.2377407,13,Census Tract 13,-080.7892612,001300,G5020,2609449,00040000000000000920
287.4894894894895,37067001300,60469,37,067,S,+36.1296874,13,Census Tract 13,-080.2770425,001300,G5020,4217747,00040000000000000b28
289.55102040816325,37067001400,9072,37,067,S,+36.1381648,14,Census Tract 14,-080.2559043,001400,G5020,7438737,0004000000000000048e
228.32121212121214,37119001400,0,37,119,S,+35.2463014,14,Census Tract 14,-080.7965034,001400,G5020,2111896,00040000000000000a29
288.98310810810807,37067001500,20192,37,067,S,+36.1526103,15,Census Tract 15,-080.2391496,001500,G5020,7487049,0004000000000000048f
652.3813813813815,37021001500,425011,37,021,S,+35.6306242,15,Census Tract 15,-082.5944149,001500,G5020,3793677,000400000000000007f5
268.3553370786517,37067001700,80861,37,067,S,+36.1185506,17,Census Tract 17,-080.2053871,001700,G5020,8919761,00040000000000000491
886.0036049026677,37021001700,0,37,021,S,+35.6458553,17,Census Tract 17,-082.5155282,001700,G5020,17601848,000400000000000007f6
267.6940874035989,37067001800,69915,37,067,S,+36.0793249,18,Census Tract 18,-080.2108615,001800,G5020,4930281,00040000000000000492
667.3138461538462,37021001900,17389,37,021,S,+35.5767566,19,Census Tract 19,-082.5017858,001900,G5020,8313478,000400000000000007fe
651.3590163934426,37021002000,0,37,021,S,+35.5624626,20,Census Tract 20,-082.5236113,002000,G5020,7734413,00040000000000000802
264.41420118343194,37067002100,0,37,067,S,+36.0745142,21,Census Tract 21,-080.2851857,002100,G5020,2034562,00040000000000000497
225.5702479338843,37119002100,0,37,119,S,+35.1850848,21,Census Tract 21,-080.7855990,002100,G5020,1588645,000400000000000009eb
267.7150997150997,37067002200,0,37,067,S,+36.0855284,22,Census Tract 22,-080.2848462,002200,G5020,4447328,00040000000000000498
227.32653061224488,37119002300,18875,37,119,S,+35.1957076,23,Census Tract 23,-080.8025508,002300,G5020,1911543,00040000000000000a74
213.54464285714286,37119002400,0,37,119,S,+35.2072125,24,Census Tract 24,-080.8168867,002400,G5020,1426970,00040000000000000a75
215.25619834710744,37119002500,0,37,119,S,+35.2172707,25,Census Tract 25,-080.8236353,002500,G5020,1532628,000400000000000009ec
217.8076923076923,37119002600,0,37,119,S,+35.2100741,26,Census Tract 26,-080.8316138,002600,G5020,704621,000400000000000009ff
214.18721461187218,37119002800,20241,37,119,S,+35.1922203,28,Census Tract 28,-080.8212067,002800,G5020,2805675,00040000000000000a00
1047.1209704220666,37021002900,3489,37,021,S,+35.7713993,29,Census Tract 29,-082.3792437,002900,G5020,153042966,000400000000000007f3
214.55555555555557,37119003500,0,37,119,S,+35.2075371,35,Census Tract 35,-080.8456285,003500,G5020,1739010,000400000000000009f3
256.94377811094455,37067003500,55644,37,067,S,+36.0363020,35,Census Tract 35,-080.2031430,003500,G5020,16655938,00040000000000000b21
218.6637168141593,37119003600,0,37,119,S,+35.2162038,36,Census Tract 36,-080.8723798,003600,G5020,2909641,00040000000000000a01
248.92934782608694,37067003600,77200,37,067,S,+36.0191245,36,Census Tract 36,-080.2425765,003600,G5020,16386998,00040000000000000b33
222.29797979797976,37119004000,7946,37,119,S,+35.2334149,40,Census Tract 40,-080.9112968,004000,G5020,10081574,00040000000000000a54
219.3051643192488,37119004200,0,37,119,S,+35.2449093,42,Census Tract 42,-080.8830131,004200,G5020,2753257,00040000000000000a55
231.65008025682187,37119004400,225220,37,119,S,+35.2794178,44,Census Tract 44,-080.8787038,004400,G5020,7727258,00040000000000000a28
218.09929078014184,37119004500,242,37,119,S,+35.2524663,45,Census Tract 45,-080.8720755,004500,G5020,3606672,00040000000000000464
219.33701657458562,37119004600,0,37,119,S,+35.2615509,46,Census Tract 46,-080.8610607,004600,G5020,2311979,00040000000000000465
219.99999999999997,37119004700,0,37,119,S,+35.2446927,47,Census Tract 47,-080.8579236,004700,G5020,1126133,00040000000000000466
218.5595238095238,37119004800,0,37,119,S,+35.2574751,48,Census Tract 48,-080.8492145,004800,G5020,3261578,00040000000000000467
221.2089552238806,37119004900,0,37,119,S,+35.2427609,49,Census Tract 49,-080.8428441,004900,G5020,881853,00040000000000000a2f
223.6883116883117,37119005000,0,37,119,S,+35.2527785,50,Census Tract 50,-080.8395918,005000,G5020,999707,00040000000000000997
225.8834498834499,37119005100,1366,37,119,S,+35.2624641,51,Census Tract 51,-080.8268574,005100,G5020,5505917,00040000000000000468
219.81272084805653,37119005200,0,37,119,S,+35.2457602,52,Census Tract 52,-080.8246593,005200,G5020,3645309,00040000000000000a34
235.0,37081010100,0,37,081,S,+36.0931506,101,Census Tract 101,-079.7611076,010100,G5020,1086680,0004000000000000039b
924.8396148442022,37115010100,0,37,115,S,+35.9601208,101,Census Tract 101,-082.6481655,010100,G5020,306697313,000400000000000003ba
821.4898826073522,37115010200,2247742,37,115,S,+35.8257748,102,Census Tract 102,-082.8497719,010200,G5020,326684051,000400000000000003be
71.58271935699932,37165010200,21615,37,165,S,+34.7918008,102,Census Tract 102,-079.4629440,010200,G5020,19203901,000400000000000008df
240.12367491166077,37081010200,84897,37,081,S,+36.1062439,102,Census Tract 102,-079.7761396,010200,G5020,3426347,00040000000000000b5d
238.4586466165413,37081010300,26999,37,081,S,+36.0948011,103,Census Tract 103,-079.7752143,010300,G5020,3153695,00040000000000000310
65.2229232386961,37165010300,308536,37,165,S,+34.7525875,103,Census Tract 103,-079.4447996,010300,G5020,24092918,000400000000000008dd
795.5207197382766,37115010400,967092,37,115,S,+35.8017258,104,Census Tract 104,-082.7648617,010400,G5020,138900118,000400000000000003bc
60.4817615658363,37165010400,360704,37,165,S,+34.7240178,104,Census Tract 104,-079.4260624,010400,G5020,144341519,000400000000000008de
246.7709251101322,37081010500,18672,37,081,S,+36.0820551,105,Census Tract 105,-079.8193859,010500,G5020,2694520,0004000000000000039d
728.0590605047121,37115010500,1625333,37,115,S,+35.7780838,105,Census Tract 105,-082.6984564,010500,G5020,165249979,000400000000000003bd
325.5562579013906,37035010600,55264,37,035,S,+35.7437700,106,Census Tract 106,-081.3655745,010600,G5020,10125149,0004000000000000092e
864.0587704455726,37115010700,0,37,115,S,+35.8559474,107,Census Tract 107,-082.4836257,010700,G5020,112505406,000400000000000003bb
338.6996466431096,37035010700,0,37,035,S,+35.7257957,107,Census Tract 107,-081.3753820,010700,G5020,3756389,0004000000000000093e
243.3025641025641,37081010800,0,37,081,S,+36.0777887,108,Census Tract 108,-079.7920619,010800,G5020,2485693,000400000000000007b0
343.0,37035010900,1437,37,035,S,+35.7214302,109,Census Tract 109,-081.3325203,010900,G5020,5222901,0004000000000000093f
243.2761904761905,37081010900,0,37,081,S,+36.0823022,109,Census Tract 109,-079.7815192,010900,G5020,1475439,0004000000000000096c
242.7748917748918,37081011000,0,37,081,S,+36.0778800,110,Census Tract 110,-079.7691959,011000,G5020,2988404,000400000000000003a0
325.86494688922613,37035011000,63888,37,035,S,+35.7196933,110,Census Tract 110,-081.2931583,011000,G5020,16794073,0004000000000000093a
290.21658536585363,37035011200,58888,37,035,S,+35.6671478,112,Census Tract 112,-081.2289815,011200,G5020,12986909,00040000000000000936
240.65443425076455,37081011300,0,37,081,S,+36.0497210,113,Census Tract 113,-079.7823577,011300,G5020,4100485,00040000000000000419
301.3102968460111,37035011300,56164,37,035,S,+35.6701747,113,Census Tract 113,-081.1936768,011300,G5020,27282838,00040000000000000938
247.16190476190476,37081011400,0,37,081,S,+36.0540185,114,Census Tract 114,-079.7981309,011400,G5020,2638350,000400000000000003a2
254.47133757961785,37081011500,0,37,081,S,+36.0567680,115,Census Tract 115,-079.8093069,011500,G5020,1985400,0004000000000000041a
271.85465116279073,37081013700,10009,37,081,S,+35.9678600,137,Census Tract 137,-080.0257281,013700,G5020,4385571,000400000000000009a7
269.79151943462904,37081013800,0,37,081,S,+35.9687471,138,Census Tract 138,-079.9903354,013800,G5020,3601298,00040000000000000433
267.9036697247706,37081013900,0,37,081,S,+35.9590203,139,Census Tract 139,-079.9872123,013900,G5020,2918220,00040000000000000434
271.7394366197183,37081014000,0,37,081,S,+35.9486397,140,Census Tract 140,-080.0243309,014000,G5020,3534448,00040000000000000435
265.6696428571429,37081014200,0,37,081,S,+35.9464228,142,Census Tract 142,-079.9892409,014200,G5020,4197243,00040000000000000436
272.2883597883598,37081014300,0,37,081,S,+35.9411049,143,Census Tract 143,-080.0105656,014300,G5020,4786036,000400000000000009ae
229.732529527559,37081015100,1443532,37,081,S,+36.2150623,151,Census Tract 151,-079.6136675,015100,G5020,101468445,0004000000000000030e
242.0883128295255,37081015500,3421679,37,081,S,+36.1685304,155,Census Tract 155,-079.7472083,015500,G5020,25521746,00040000000000000b62
260.1157589563057,37081015800,1704388,37,081,S,+36.2020433,158,Census Tract 158,-079.8980982,015800,G5020,59181551,00040000000000000317
238.47888260724974,37081016600,1009530,37,081,S,+35.9467019,166,Census Tract 166,-079.9186240,016600,G5020,37187482,00040000000000000399
251.80088987764182,37081016800,260081,37,081,S,+35.9853270,168,Census Tract 168,-079.7711517,016800,G5020,33846949,00040000000000000b66
239.39475600873996,37081016900,593586,37,081,S,+35.9409969,169,Census Tract 169,-079.7548197,016900,G5020,69052688,00040000000000000b64
213.57751503414528,37081017000,955274,37,081,S,+35.9508347,170,Census Tract 170,-079.6157216,017000,G5020,123509658,0004000000000000039a
206.6237945998071,37081017200,1271867,37,081,S,+36.0327205,172,Census Tract 172,-079.6124744,017200,G5020,103604481,00040000000000000b61
197.77464788732402,37001020100,0,37,001,S,+36.0914774,201,Census Tract 201,-079.4455986,020100,G5020,4511689,0004000000000000032b
149.2729252636405,37179020100,1632760,37,179,S,+35.0964380,201,Census Tract 201,-080.3591790,020100,G5020,222052543,000400000000000007e1
352.76248413034284,37023020100,1488507,37,023,S,+35.8229658,201,Census Tract 201,-081.6671488,020100,G5020,118703033,00040000000000000a6b
192.19927536231884,37001020200,0,37,001,S,+36.0919103,202,Census Tract 202,-079.4195398,020200,G5020,3464706,0004000000000000032c
184.45707534786033,37037020300,721831,37,037,S,+35.6925992,203,Census Tract 203,-079.4750166,020300,G5020,144648659,00040000000000000954
189.9386437029064,37001020400,268108,37,001,S,+36.1207861,204,Census Tract 204,-079.4322349,020400,G5020,11558153,00040000000000000328
151.1732292845654,37037020500,666396,37,037,S,+35.5912562,205,Census Tract 205,-079.4799628,020500,G5020,212873540,00040000000000000955
336.489932885906,37023020500,0,37,023,S,+35.7519415,205,Census Tract 205,-081.6986623,020500,G5020,5635220,00040000000000000a2a
120.67691922980742,37037020600,2361346,37,037,S,+35.6050546,206,Census Tract 206,-079.2879255,020600,G5020,303405832,00040000000000000956
343.0191158900837,37023020600,0,37,023,S,+35.7549587,206,Census Tract 206,-081.6728165,020600,G5020,10663585,00040000000000000a79
153.91786862655033,37179020800,1498324,37,179,S,+34.9688372,208,Census Tract 208,-080.3330504,020800,G5020,137993167,000400000000000007e0
194.40077821011673,37001021000,0,37,001,S,+36.0769780,210,Census Tract 210,-079.3985062,021000,G5020,3227345,000400000000000007b9
346.6881233000907,37023021000,1977693,37,023,S,+35.7498858,210,Census Tract 210,-081.4646362,021000,G5020,40029889,00040000000000000a68
327.5198125266298,37023021100,770065,37,023,S,+35.7400742,211,Census Tract 211,-081.4160037,021100,G5020,29080181,00040000000000000a7b
201.54576919573725,37001021300,3674293,37,001,S,+36.1804423,213,Census Tract 213,-079.3130101,021300,G5020,135258628,00040000000000000329
194.08105663108378,37001021400,4520149,37,001,S,+36.2000650,214,Census Tract 214,-079.4059533,021400,G5020,65186076,0004000000000000032f
338.92927957699936,37023021400,0,37,023,S,+35.7286661,214,Census Tract 214,-081.7121721,021400,G5020,19428741,00040000000000000394
208.76063183475094,37001021500,2199152,37,001,S,+36.1916726,215,Census Tract 215,-079.4828826,021500,G5020,91578798,0004000000000000032a
203.99555555555557,37001021600,808389,37,001,S,+36.1447926,216,Census Tract 216,-079.5202660,021600,G5020,33246532,0004000000000000032e
252.26007802340703,37151030100,6441,37,151,S,+35.6721470,301,Census Tract 301,-079.8253526,030100,G5020,9752364,00040000000000000391
361.4330218068536,37027030100,0,37,027,S,+35.9166238,301,Census Tract 301,-081.5413401,030100,G5020,8170078,00040000000000000b4f
396.24529867256643,37027030200,0,37,027,S,+35.9225523,302,Census Tract 302,-081.5827634,030200,G5020,45916682,0004000000000000049f
364.26540540540555,37027030300,0,37,027,S,+35.8783948,303,Census Tract 303,-081.5561571,030300,G5020,23504772,0004000000000000044a
225.59161147902873,37151030400,38234,37,151,S,+35.7404494,304,Census Tract 304,-079.8192854,030400,G5020,11522077,0004000000000000038b
389.4465725806451,37027030400,0,37,027,S,+35.8681457,304,Census Tract 304,-081.5174085,030400,G5020,12564587,000400000000000004a3
377.2948128693369,37027030500,0,37,027,S,+35.9197451,305,Census Tract 305,-081.5071323,030500,G5020,19443742,0004000000000000049d
192.9768637532134,37151030600,153086,37,151,S,+35.6676050,306,Census Tract 306,-079.8912509,030600,G5020,84046967,0004000000000000038e
