mean,GEOID,AWATER,STATEFP,COUNTYFP,FUNCSTAT,INTPTLAT,NAME,NAMELSAD,INTPTLON,TRACTCE,MTFCC,ALAND,system:index
4.05001543686323,25001010100,12765872,25,001,S,+42.0598291,101,Census Tract 101,-070.2004073,010100,G5020,25046216,000600000000000041bd
12.90909090909091,25025010300,0,25,025,S,+42.3394220,103,Census Tract 103,-071.1018257,010300,G5020,507208,00060000000000003dd7
10.88164829899377,25001010400,8476393,25,001,S,+41.7541457,104,Census Tract 104,-069.9861243,010400,G5020,15587095,000600000000000041b9
9.0,25025010500,6725,25,025,S,+42.3444618,105,Census Tract 105,-071.0843482,010500,G5020,193266,00060000000000003ede
7.116318273769387,25001010500,13691016,25,001,S,+41.7662035,105,Census Tract 105,-069.9414510,010500,G5020,21096183,000600000000000041bc
9.0,25025010600,0,25,025,S,+42.3476422,106,Census Tract 106,-071.0793745,010600,G5020,339678,00060000000000003f69
6.900813008130084,25001010600,14524028,25,001,S,+41.6995108,106,Census Tract 106,-069.9561701,010600,G5020,14694954,000600000000000041b7
4.029130253849355,25001010700,29106036,25,001,S,+41.6185172,107,Census Tract 107,-069.9812765,010700,G5020,27186449,000600000000000041dc
20.089815858699737,25001010800,2733769,25,001,S,+41.7434889,108,Census Tract 108,-070.1009106,010800,G5020,28389012,000600000000000041d5
27.11774572291177,25001010900,3912692,25,001,S,+41.7460505,109,Census Tract 109,-070.0354744,010900,G5020,31026909,000600000000000041db
20.224933687002647,25001011100,2840489,25,001,S,+41.7115325,111,Census Tract 111,-070.0397280,011100,G5020,19218084,000600000000000041dd
10.992436974789914,25001011200,681464,25,001,S,+41.6794471,112,Census Tract 112,-070.0549755,011200,G5020,13422829,000600000000000041d4
16.177682403433476,25001011300,556274,25,001,S,+41.7302454,113,Census Tract 113,-070.1973919,011300,G5020,13113156,000600000000000041bf
18.107407407407408,25001011400,449479,25,001,S,+41.7329758,114,Census Tract 114,-070.1527866,011400,G5020,15367067,000600000000000041b6
12.458292443572132,25001011500,731897,25,001,S,+41.6969550,115,Census Tract 115,-070.1544713,011500,G5020,11167901,000600000000000041b8
5.808219178082193,25001011600,457312,25,001,S,+41.6637873,116,Census Tract 116,-070.1363983,011600,G5020,6359506,000600000000000041d7
4.52179176755448,25001011700,2368588,25,001,S,+41.6639738,117,Census Tract 117,-070.1680840,011700,G5020,7335262,000600000000000041c4
12.440719046657247,25001012200,10437215,25,001,S,+41.7027836,122,Census Tract 122,-070.3170066,012200,G5020,47737966,000600000000000041c5
9.271396396396398,25001012700,902420,25,001,S,+41.6439568,127,Census Tract 127,-070.3421590,012700,G5020,9606912,000600000000000041d6
21.7907995618839,25001012800,2887415,25,001,S,+41.6697854,128,Census Tract 128,-070.3495154,012800,G5020,7807705,000600000000000041c6
18.468045112781954,25001012900,56486,25,001,S,+41.6665236,129,Census Tract 129,-070.3680853,012900,G5020,6094063,000600000000000041c0
