mean,GEOID,AWATER,STATEFP,COUNTYFP,FUNCSTAT,INTPTLAT,NAME,NAMELSAD,INTPTLON,TRACTCE,MTFCC,ALAND,system:index
846.1444975160881,06103000100,9139794,06,103,S,+40.1943009,1,Census Tract 1,-121.8564922,000100,G5020,2992366306,00000000000000000153
3.2244094488188977,06023000100,2216011,06,023,S,+40.8040475,1,Census Tract 1,-124.1718104,000100,G5020,3861118,00000000000000000397
60.55729356911108,06011000100,1560788,06,011,S,+39.0025535,1,Census Tract 1,-122.0165750,000100,G5020,565819970,0000000000000000194d
1356.2,06049000100,381902,06,049,S,+41.5074206,1,Census Tract 1,-120.5539218,000100,G5020,27757765,00000000000000001963
934.0704194149337,06033000100,10964659,06,033,S,+39.3331714,1,Census Tract 1,-122.8987080,000100,G5020,1193737728,0000000000000000198e
1381.1047217843018,06093000100,44664518,06,093,S,+41.8199270,1,Census Tract 1,-121.6337562,000100,G5020,860405316,00000000000000001a20
1115.5504153214238,06105000200,845419,06,105,S,+40.9502798,2,Census Tract 2,-123.2351549,000200,G5020,1940986184,0000000000000000020c
1384.1647338887935,06093000200,72751427,06,093,S,+41.8583273,2,Census Tract 2,-121.9329396,000200,G5020,1300052752,000000000000000002f4
11.968051118210862,06023000200,590178,06,023,S,+40.7846083,2,Census Tract 2,-124.1798708,000200,G5020,3115077,00000000000000000393
15.33344530287762,06011000200,879693,06,011,S,+39.1863531,2,Census Tract 2,-122.0258248,000200,G5020,215944586,0000000000000000194b
1363.7161539922154,06049000200,66821707,06,049,S,+41.5108055,2,Census Tract 2,-121.2486404,000200,G5020,2409364166,00000000000000001962
685.0889422558416,06103000300,9631178,06,103,S,+40.0579918,3,Census Tract 3,-122.6497624,000300,G5020,3325977028,00000000000000000154
55.97129186602869,06007000300,0,06,007,S,+39.7639684,3,Census Tract 3,-121.8642239,000300,G5020,2551507,000000000000000002e8
1215.9681759357982,06093000300,14083548,06,093,S,+41.7831006,3,Census Tract 3,-122.3292299,000300,G5020,1422920785,000000000000000002f6
24.11627906976744,06023000300,264,06,023,S,+40.7728499,3,Census Tract 3,-124.1704141,000300,G5020,3081760,00000000000000000399
552.9933828651031,06033000300,5810114,06,033,S,+39.0412302,3,Census Tract 3,-122.9626051,000300,G5020,99077635,00000000000000001948
1545.1277742498341,06049000300,466344491,06,049,S,+41.6379522,3,Census Tract 3,-120.6933431,000300,G5020,6125116370,00000000000000001961
167.31896479986682,06103000400,2666128,06,103,S,+40.2368262,4,Census Tract 4,-122.3390922,000400,G5020,285091142,00000000000000000155
24.70617696160267,06023000400,77338,06,023,S,+40.7593641,4,Census Tract 4,-124.1785860,000400,G5020,7022797,0000000000000000038d
416.08840638074156,06011000400,7687727,06,011,S,+39.2881789,4,Census Tract 4,-122.4155734,000400,G5020,1075605224,0000000000000000194e
1639.5674220944616,06049000400,126955168,06,049,S,+41.5772357,4,Census Tract 4,-120.0924522,000400,G5020,1663639425,00000000000000001964
1108.1273595530931,06105000500,4577022,06,105,S,+40.3425806,5,Census Tract 5,-123.2757792,000500,G5020,3706834371,000000000000000002ad
2.425233644859813,06023000500,187169,06,023,S,+40.8025436,5,Census Tract 5,-124.1513985,000500,G5020,2410032,000000000000000002df
19.36988873435327,06011000500,4285303,06,011,S,+39.3131684,5,Census Tract 5,-121.9711945,000500,G5020,170218424,0000000000000000194c
102.8204419889503,06103000500,106003,06,103,S,+40.1903570,5,Census Tract 5,-122.2506048,000500,G5020,8573194,000000000000000019d4
85.56250000000001,06103000600,1069664,06,103,S,+40.1913614,6,Census Tract 6,-122.2068646,000600,G5020,13098010,00000000000000000157
22.669090909090908,06023000600,0,06,023,S,+40.7886072,6,Census Tract 6,-124.1501286,000600,G5020,3322769,000000000000000002e0
1075.1913028678407,06093000600,1714094,06,093,S,+41.6979555,6,Census Tract 6,-122.9225125,000600,G5020,548988123,00000000000000001a21
42.32645403377111,06023000700,15701,06,023,S,+40.7691596,7,Census Tract 7,-124.1483154,000700,G5020,6223844,000000000000000002e1
62.593869731800766,06007000700,0,06,007,S,+39.7420768,7,Census Tract 7,-121.8389880,000700,G5020,3154723,000000000000000002f9
83.82415196743553,06103000800,1880376,06,103,S,+40.0733075,8,Census Tract 8,-122.1795281,000800,G5020,130901191,00000000000000000156
1361.4128734101248,06093000800,11039889,06,093,S,+41.3415895,8,Census Tract 8,-123.0339920,000800,G5020,3204025612,000000000000000002f2
71.70588235294117,06007000800,0,06,007,S,+39.7503494,8,Census Tract 8,-121.8162178,000800,G5020,3969618,000000000000000002fa
5.08912314326785,06023000800,9233479,06,023,S,+40.8076485,8,Census Tract 8,-124.1112674,000800,G5020,15569463,0000000000000000038f
260.23534832288976,06023000900,50890,06,023,S,+40.8108091,9,Census Tract 9,-124.0303663,000900,G5020,64325530,00000000000000000394
80.92062590148169,06103000900,2866448,06,103,S,+39.9701372,9,Census Tract 9,-122.0239555,000900,G5020,271734408,000000000000000019d5
474.2223342068129,06033001000,36129953,06,033,S,+38.9775783,10,Census Tract 10,-122.8895533,001000,G5020,145182432,000000000000000002c8
62.391959798994975,06007001000,0,06,007,S,+39.7293579,10,Census Tract 10,-121.8345095,001000,G5020,2471667,000000000000000002e6
68.44812347470483,06103001000,4709499,06,103,S,+39.8864854,10,Census Tract 10,-122.1205504,001000,G5020,177057536,000000000000000019d6
55.01642335766424,06007001100,0,06,007,S,+39.7116723,11,Census Tract 11,-121.8514745,001100,G5020,6660390,000000000000000002eb
1343.9127962562277,06093001100,738201,06,093,S,+41.2132164,11,Census Tract 11,-122.3927798,001100,G5020,233770789,000000000000000002f5
539.5085127201567,06033001200,2693736,06,033,S,+38.8477883,12,Census Tract 12,-122.4648516,001200,G5020,371644171,000000000000000002c9
59.19833564493758,06007001200,0,06,007,S,+39.6982267,12,Census Tract 12,-121.8142534,001200,G5020,8677581,000000000000000002ec
1560.7668276996324,06093001200,7990908,06,093,S,+41.4116025,12,Census Tract 12,-121.8260568,001200,G5020,3191000178,000000000000000002f1
831.8273567064301,06023001200,1620012,06,023,S,+40.6854195,12,Census Tract 12,-123.7505265,001200,G5020,652199919,00000000000000000392
1.6770863206194435,06023001300,41280585,06,023,S,+40.8543026,13,Census Tract 13,-124.1579327,001300,G5020,41410206,00000000000000000211
1082.821598931501,06093001300,12972083,06,093,S,+41.7792602,13,Census Tract 13,-123.2366787,001300,G5020,3724670003,000000000000000002c2
63.74480712166174,06007001300,55056,06,007,S,+39.7192420,13,Census Tract 13,-121.8129518,001300,G5020,4000720,000000000000000002ed
52.59566813781847,06007001400,7383332,06,007,S,+39.7859933,14,Census Tract 14,-121.9334056,001400,G5020,317313593,0000000000000000017d
41.065395374223925,06007001500,3546626,06,007,S,+39.5937898,15,Census Tract 15,-121.8461303,001500,G5020,350550619,00000000000000000169
510.4055390702274,06007001800,0,06,007,S,+39.7820115,18,Census Tract 18,-121.6117463,001800,G5020,12111219,00000000000000000167
425.5689655172414,06007002100,9678,06,007,S,+39.7551658,21,Census Tract 21,-121.6380310,002100,G5020,9227933,0000000000000000017a
169.91975308641977,06007002200,32728,06,007,S,+39.6742656,22,Census Tract 22,-121.6828433,002200,G5020,136834445,0000000000000000016b
255.30726082891871,06007002300,2019287,06,007,S,+39.6722796,23,Census Tract 23,-121.5902502,002300,G5020,75576503,00000000000000000168
71.19999999999999,06007002900,1135694,06,007,S,+39.5203089,29,Census Tract 29,-121.6052187,002900,G5020,6413660,000000000000000002a1
127.83405635674369,06007003300,1516872,06,007,S,+39.3923244,33,Census Tract 33,-121.5065211,003300,G5020,308506825,0000000000000000017c
28.82111347733496,06007003400,497865,06,007,S,+39.3453317,34,Census Tract 34,-121.6578142,003400,G5020,39257140,0000000000000000016a
28.20821189157679,06007003600,875414,06,007,S,+39.4540994,36,Census Tract 36,-121.7723641,003600,G5020,330797952,0000000000000000016c
51.421663254362876,06007003700,17510390,06,007,S,+39.5162370,37,Census Tract 37,-121.6436615,003700,G5020,106677134,0000000000000000193e
-2.804009787670693,06067009800,39447557,06,067,S,+38.0700922,98,Census Tract 98,-121.7093528,009800,G5020,116677657,00000000000000000152
-0.7557329396022705,06067009900,13027176,06,067,S,+38.2710059,99,Census Tract 99,-121.5387474,009900,G5020,253729261,00000000000000000387
169.61983471074382,06089010100,27692,06,089,S,+40.5837586,101,Census Tract 101,-122.3909448,010100,G5020,1330990,000000000000000001e9
950.9958878973891,06045010100,2999057,06,045,S,+39.7629881,101,Census Tract 101,-123.1572763,010100,G5020,2013095787,00000000000000000244
169.20000000000002,06089010200,805484,06,089,S,+40.5821764,102,Census Tract 102,-122.3762226,010200,G5020,2577165,0000000000000000029d
293.4035303776683,06023010200,37886476,06,023,S,+41.1893421,102,Census Tract 102,-124.0324312,010200,G5020,623192328,00000000000000000398
76.16364933559262,06021010200,929041,06,021,S,+39.7437707,102,Census Tract 102,-122.2096798,010200,G5020,134844804,000000000000000019fe
542.5507894230357,06045010200,24940664,06,045,S,+39.7952095,102,Census Tract 102,-123.6196974,010200,G5020,1916422695,00000000000000001a28
522.5052051997303,06023010300,1138861,06,023,S,+40.9265216,103,Census Tract 103,-123.8880328,010300,G5020,648595079,0000000000000000039b
22.0,06075010300,0,06,075,S,+37.8016200,103,Census Tract 103,-122.4156810,010300,G5020,268261,000000000000000000fd
521.8490913284351,06021010300,20783679,06,021,S,+39.6052917,103,Census Tract 103,-122.5012990,010300,G5020,2543708130,00000000000000001a01
181.15748031496065,06089010300,100823,06,089,S,+40.5744659,103,Census Tract 103,-122.3475829,010300,G5020,4891703,00000000000000001a15
232.00563125345684,06045010300,4426823,06,045,S,+39.4551710,103,Census Tract 103,-123.6384080,010300,G5020,477228874,00000000000000001a2e
78.82892363199038,06023010400,2665631,06,023,S,+40.9883255,104,Census Tract 104,-124.0865738,010400,G5020,36502826,00000000000000000395
156.16824196597358,06089010400,340102,06,089,S,+40.5512552,104,Census Tract 104,-122.3786783,010400,G5020,6009781,00000000000000001a16
16.306122448979597,06045010400,2669929,06,045,S,+39.4499078,104,Census Tract 104,-123.8051687,010400,G5020,7064796,00000000000000001a2d
189.31444759206798,06089010500,2108,06,089,S,+40.5753785,105,Census Tract 105,-122.3999480,010500,G5020,4255800,00000000000000000322
5.11340206185567,06075010500,494314,06,075,S,+37.8026835,105,Census Tract 105,-122.3990500,010500,G5020,683605,000000000000000000fe
23.746803069053712,06045010500,846568,06,045,S,+39.4312988,105,Census Tract 105,-123.8014847,010500,G5020,3701725,00000000000000001a26
297.1368017586382,06023010600,53387,06,023,S,+40.7128114,106,Census Tract 106,-124.0475651,010600,G5020,210803814,0000000000000000039c
22.0,06075010600,0,06,075,S,+37.7993784,106,Census Tract 106,-122.4063879,010600,G5020,187223,000000000000000000ff
506.94297635605005,06045010700,53812,06,045,S,+39.4224602,107,Census Tract 107,-123.3672722,010700,G5020,26178505,00000000000000001a2a
19.16034985422741,06113010800,0,06,113,S,+38.6846125,108,Census Tract 108,-121.7607111,010800,G5020,3891162,0000000000000000014f
57.41511406844105,06023010800,22911656,06,023,S,+40.6530627,108,Census Tract 108,-124.2233155,010800,G5020,102241540,0000000000000000039a
22.0,06075010800,0,06,075,S,+37.7964984,108,Census Tract 108,-122.4142913,010800,G5020,226072,00000000000000000100
