mean,GEOID,AWATER,STATEFP,COUNTYFP,FUNCSTAT,INTPTLAT,NAME,NAMELSAD,INTPTLON,TRACTCE,MTFCC,ALAND,system:index
331.8448540706605,20061000100,325230,20,061,S,+39.0426901,1,Census Tract 1,-096.8127376,000100,G5020,7691486,0002000000000000128d
266.7300528857208,20045000100,2079874,20,045,S,+39.0090285,1,Census Tract 1,-095.2289553,000100,G5020,50438899,00020000000000001306
477.1907308377898,20155000100,6830,20,155,S,+38.0884318,1,Census Tract 1,-097.8938382,000100,G5020,6889057,0002000000000000132d
406.8992248062016,20173000100,6044,20,173,S,+37.7271105,1,Census Tract 1,-097.3430616,000100,G5020,1454686,0002000000000000133e
334.13513513513516,20061000200,16741,20,061,S,+39.0414727,2,Census Tract 2,-096.8425985,000200,G5020,2720710,000200000000000012b9
405.65384615384613,20173000200,82904,20,173,S,+37.7161607,2,Census Tract 2,-097.3534348,000200,G5020,1483243,0002000000000000133f
324.01779661016946,20149000200,2057013,20,149,S,+39.1971773,2,Census Tract 2,-096.3326127,000200,G5020,55247822,00020000000000001359
349.7989886219976,20061000300,340676,20,061,S,+39.0444526,3,Census Tract 3,-096.8570370,000300,G5020,9388140,000200000000000011e0
376.1706161137441,20169000300,14505,20,169,S,+38.8332100,3,Census Tract 3,-097.6281579,000300,G5020,5057527,000200000000000012b8
342.3885448916408,20111000300,1017180,20,111,S,+38.3942251,3,Census Tract 3,-096.2153175,000300,G5020,15511892,00020000000000001304
405.47486033519556,20173000300,47670,20,173,S,+37.7107500,3,Census Tract 3,-097.3410520,000300,G5020,2224763,00020000000000001340
336.7979673544811,20149000300,5693695,20,149,S,+39.2822255,3,Census Tract 3,-096.1324070,000300,G5020,349344480,0002000000000000135a
297.8802816901408,20045000400,13703,20,045,S,+38.9524918,4,Census Tract 4,-095.2599886,000400,G5020,3552630,000200000000000012cc
395.8539935263756,20149000400,41945636,20,149,S,+39.4425383,4,Census Tract 4,-096.3823057,000400,G5020,1343811524,00020000000000001358
290.43575418994413,20177000400,5278,20,177,S,+39.0378379,4,Census Tract 4,-095.6908340,000400,G5020,2017631,00020000000000001368
337.2629757785467,20061000500,77961,20,061,S,+39.0211885,5,Census Tract 5,-096.8288915,000500,G5020,3302974,0002000000000000128e
341.1023142509136,20111000500,85792,20,111,S,+38.3936752,5,Census Tract 5,-096.1641266,000500,G5020,10121805,00020000000000001305
379.88509776745053,20111000600,7190320,20,111,S,+38.6228696,6,Census Tract 6,-096.1240728,000600,G5020,893944119,000200000000000012a7
385.38608033240985,20169000600,1487,20,169,S,+38.7918043,6,Census Tract 6,-097.6514783,000600,G5020,35047155,000200000000000012d7
275.04,20177000600,52463,20,177,S,+39.0597884,6,Census Tract 6,-095.6833341,000600,G5020,1505907,00020000000000001369
381.4571428571428,20169000700,22194,20,169,S,+38.7930258,7,Census Tract 7,-097.5988714,000700,G5020,6932356,00020000000000001211
368.3952180442271,20111000700,3781989,20,111,S,+38.4600649,7,Census Tract 7,-096.2875006,000700,G5020,412051757,000200000000000012a6
399.998134604019,20061000700,4857193,20,061,S,+38.9686814,7,Census Tract 7,-096.6829571,000700,G5020,651351588,000200000000000012ba
277.79805534779365,20177000700,830344,20,177,S,+39.0836863,7,Census Tract 7,-095.6965014,000700,G5020,15618232,0002000000000000136a
363.5341704345823,20111000800,7987411,20,111,S,+38.2960887,8,Census Tract 8,-096.1252183,000800,G5020,845730901,000200000000000012a8
473.0021253985121,20155000800,405308,20,155,S,+38.0426619,8,Census Tract 8,-097.9326217,000800,G5020,11218116,0002000000000000132c
285.43070175438595,20177000800,896998,20,177,S,+39.0925895,8,Census Tract 8,-095.6137512,000800,G5020,12926390,00020000000000001372
429.9711538461538,20173000900,3185,20,173,S,+37.7146690,9,Census Tract 9,-097.2916431,000900,G5020,2781438,00020000000000001344
272.54396325459317,20177000900,1600593,20,177,S,+39.0679448,9,Census Tract 9,-095.6229608,000900,G5020,17114567,00020000000000001364
357.2751565916756,20161000900,5200231,20,161,S,+39.1217735,9,Census Tract 9,-096.5291899,000900,G5020,323171093,00020000000000001376
273.6548672566372,20177001000,52265,20,177,S,+39.0597539,10,Census Tract 10,-095.6448463,001000,G5020,2522512,000200000000000011c5
426.1682692307692,20173001000,2545,20,173,S,+37.7001598,10,Census Tract 10,-097.2823009,001000,G5020,2309264,000200000000000012a1
397.63292572788356,20169001100,1512402,20,169,S,+38.8728215,11,Census Tract 11,-097.6598375,001100,G5020,851445268,000200000000000011ad
486.1299691946602,20155001100,906546,20,155,S,+38.1037971,11,Census Tract 11,-097.8718017,001100,G5020,83487228,00020000000000001328
414.5155389640689,20169001200,1165687,20,169,S,+38.6887428,12,Census Tract 12,-097.6393243,001200,G5020,916827736,000200000000000011b2
486.0466476676165,20155001200,251372,20,155,S,+38.1187515,12,Census Tract 12,-097.9804275,001200,G5020,81855252,0002000000000000132f
479.00371747211915,20155001300,990230,20,155,S,+38.0218703,13,Census Tract 13,-097.9659964,001300,G5020,42350770,0002000000000000132b
310.05878651685384,20045001400,34174025,20,045,S,+38.8636763,14,Census Tract 14,-095.3922145,001400,G5020,509954356,0002000000000000123a
404.373417721519,20173001400,357818,20,173,S,+37.7002756,14,Census Tract 14,-097.3572403,001400,G5020,3612371,000200000000000012a3
469.13748690560004,20155001400,3223580,20,155,S,+37.9361274,14,Census Tract 14,-097.8788883,001400,G5020,717333574,00020000000000001330
288.05263157894734,20177001500,5813,20,177,S,+39.0228553,15,Census Tract 15,-095.6842031,001500,G5020,3745126,000200000000000011c7
286.62311614730874,20045001500,4364892,20,045,S,+39.0146160,15,Census Tract 15,-095.3779524,001500,G5020,103047673,0002000000000000123e
404.13636363636374,20173001500,61839,20,173,S,+37.6901790,15,Census Tract 15,-097.3675890,001500,G5020,1674007,000200000000000012a4
460.7190190939723,20155001500,502382,20,155,S,+38.1084302,15,Census Tract 15,-097.7847965,001500,G5020,197126597,0002000000000000132a
503.75377961778753,20155001600,1261992,20,155,S,+38.1084362,16,Census Tract 16,-098.1550398,001600,G5020,332950021,00020000000000001326
523.1587798795696,20155001700,1029966,20,155,S,+37.9335882,17,Census Tract 17,-098.3164759,001700,G5020,1218388375,0002000000000000132e
473.59267015706797,20155001800,34939286,20,155,S,+37.7992437,18,Census Tract 18,-097.9822290,001800,G5020,530904351,00020000000000001331
